"year","id","y","x1","x2","x3","x4","x5","x6","d1"
2003,69,0.0129610002040863,0.492386013269424,0.438143998384476,0.505882024765015,7.05000019073486,0.0886980071663857,493.859985351563,0
2004,69,0.0123078003525734,0.386301010847092,0.929077982902527,0.381678998470306,8.60000038146973,0.0866098403930664,484.339996337891,0
2005,69,0.0166800990700722,0.304832994937897,0.817072987556458,0.335821002721787,10.2799997329712,0.0841691568493843,521.059997558594,0
2006,69,0.0173157993704081,0.283504992723465,0.739394009113312,0.418033003807068,9.10000038146973,0.0818194821476936,560.780029296875,0
2000,71,0.0578314997255802,0.200020998716354,0.304737001657486,0.424870014190674,11.539999961853,0.0851048305630684,251.270004272461,0
2001,71,0.067441999912262,0.17952199280262,0.245524004101753,0.474999994039536,7.82000017166138,0.0842904970049858,257.209991455078,0
2002,71,0.0609886981546879,0.162984997034073,0.3558169901371,0.483478009700775,8.85999965667725,0.0834979265928268,291.410003662109,0
2003,71,0.0585782006382942,0.168659001588821,0.284675985574722,0.468084990978241,7.53000020980835,0.0827010795474052,305.630004882813,0
2004,71,0.0571814998984337,0.219946995377541,0.274480998516083,0.528998017311096,9.15999984741211,0.0818150565028191,316.649993896484,0
2005,71,0.0555218011140823,0.249463006854057,0.209983006119728,0.448769986629486,9.39000034332275,0.0805967673659325,342.970001220703,0
2006,71,0.0544060990214348,0.24311900138855,0.229589998722076,0.379175007343292,11.289999961853,0.0793902799487114,358.950012207031,0
2000,77,0.0321368984878063,0.214431002736092,0.573459982872009,0.421487987041473,7.76999998092651,0.0938803926110268,236.029998779297,0
2001,77,0.0380831994116306,0.213854998350143,0.566901028156281,0.459627002477646,7.07999992370605,0.0927062034606934,255.699996948242,0
2002,77,0.0347969010472298,0.233279004693031,0.727272987365723,0.346154004335403,8.5600004196167,0.0917349085211754,273.470001220703,0
2003,77,0.0352097004652023,0.278521001338959,0.466102004051209,0.454544991254807,9.35000038146973,0.0906859412789345,286.359985351563,0
2004,77,0.0398521013557911,0.206370994448662,0.68120801448822,0.512314975261688,6.82000017166138,0.0892359763383865,302.579986572266,0
2005,77,0.0432589016854763,0.179697006940842,0.414034992456436,0.58474600315094,6.67999982833862,0.0862664803862572,312.269989013672,0
2006,77,0.0441957004368305,0.190876007080078,0.528302013874054,0.488094985485077,9.60000038146973,0.0834576413035393,360.209991455078,0
2000,79,0.0187769997864962,0.332237005233765,0.603959977626801,0.426230013370514,7.48999977111816,0.0968262776732445,158.229995727539,0
2001,79,0.0166299007833004,0.298754990100861,1,0.513889014720917,9.59000015258789,0.0940452516078949,173.320007324219,0
2002,79,0.0137267000973225,0.22885599732399,0.804347991943359,0.486485987901688,8.07999992370605,0.0910746827721596,178.5,0
2003,79,0.011519500054419,0.357143014669418,1.13332998752594,0.33823499083519,6.17000007629395,0.0879626795649529,187.830001831055,0
2004,79,0.0118945995345712,0.316327005624771,0.919354975223541,0.508772015571594,6.09000015258789,0.0853097811341286,189.160003662109,0
2005,79,0.0112693002447486,0.24193499982357,1,0.488889008760452,7.11999988555908,0.0834844633936882,200.270004272461,0
2006,79,0.015675900503993,0.411538004875183,0.308411002159119,0.454544991254807,6.19000005722046,0.0812025517225266,218.300003051758,0
2000,81,0.0634680017828941,0.259209990501404,0.23649799823761,0.526441991329193,20.5200004577637,0.0920546427369118,306.910003662109,1
2001,81,0.0597608983516693,0.280018985271454,0.242770001292229,0.496205985546112,11.6099996566772,0.0912081971764565,328.010009765625,1
2002,81,0.0524466000497341,0.288780003786087,0.268882006406784,0.456928998231888,12.3500003814697,0.0903812497854233,348.350006103516,1
2003,81,0.0485070012509823,0.281098991632462,0.261101990938187,0.444444000720978,12.2799997329712,0.089562252163887,369.230010986328,1
2004,81,0.0527319014072418,0.309379994869232,0.231521993875504,0.501218974590302,10.6400003433228,0.0882898196578026,388.630004882813,1
2005,81,0.0570521987974644,0.282828003168106,0.229781001806259,0.419407993555069,12.8900003433228,0.0856773480772972,406.320007324219,1
2006,81,0.0604498013854027,0.300215005874634,0.20372499525547,0.431019991636276,14.4200000762939,0.0831047594547272,448.859985351563,1
2000,83,0.0314616002142429,0.406452000141144,0.443001002073288,0.42671000957489,10.2600002288818,0.088306613266468,256.239990234375,0
2001,83,0.031598299741745,0.408199012279511,0.44837298989296,0.504732012748718,7.59000015258789,0.0864304378628731,274.119995117188,0
2002,83,0.0265987999737263,0.455233991146088,0.4583959877491,0.478547990322113,8.8100004196167,0.0845222324132919,299.609985351563,0
2003,83,0.0268713999539614,0.349898993968964,0.596929013729095,0.511254012584686,7.94000005722046,0.0827011168003082,299.920013427734,0
2004,83,0.0289041996002197,0.398487001657486,0.568037986755371,0.417827010154724,8.82999992370605,0.0806517824530602,316.410003662109,0
2005,83,0.026502899825573,0.455168008804321,0.624059975147247,0.373493999242783,9,0.0779299512505531,357.859985351563,0
2006,83,0.0315751992166042,0.456393986940384,0.457210004329681,0.410255998373032,7.84999990463257,0.0752190500497818,360.269989013672,0
2000,85,0.0383181013166904,0.229671001434326,0.323917001485825,0.441859990358353,7.90999984741211,0.113852463662624,213.279998779297,0
2001,85,0.0448325984179974,0.207601994276047,0.369717985391617,0.509523987770081,4.82999992370605,0.112616747617722,210.470001220703,0
2002,85,0.041159201413393,0.213553994894028,0.559041023254395,0.491748988628387,7.34000015258789,0.111400097608566,253.149993896484,0
2003,85,0.0354901999235153,0.232747003436089,0.505814015865326,0.41762501001358,7.21000003814697,0.1102299913764,248.490005493164,0
2004,85,0.0372284017503262,0.203631997108459,0.486200004816055,0.393013000488281,7.78999996185303,0.10906296223402,282.619995117188,0
2005,85,0.0419199988245964,0.18970100581646,0.461077988147736,0.506493985652924,6.07999992370605,0.107983127236366,288.829986572266,0
2006,85,0.0490712001919746,0.146132007241249,0.549019992351532,0.428570985794067,8.77999973297119,0.106941692531109,310.859985351563,0
2000,87,0.0249671991914511,0.271804004907608,0.355140000581741,0.38596498966217,9.89000034332275,0.0808826684951782,384.399993896484,0
2001,87,0.0294295996427536,0.253551006317139,0.218486994504929,0.294871985912323,8.48999977111816,0.0809622928500175,418.079986572266,0
2002,87,0.0292304996401072,0.26468500494957,0.366310000419617,0.335765987634659,10.3299999237061,0.0810045823454857,460.510009765625,0
2003,87,0.0299963001161814,0.264176994562149,0.340314000844955,0.376922994852066,10.1599998474121,0.0810737013816834,509.170013427734,0
2004,87,0.0302089005708694,0.284615010023117,0.368550002574921,0.400000005960464,9.0600004196167,0.0805623903870583,526.799987792969,0
2005,87,0.0235256999731064,0.267080992460251,0.574751019477844,0.254334986209869,10.1899995803833,0.0782809481024742,556.950012207031,0
2006,87,0.0286781005561352,0.215108007192612,0.54849499464035,0.341462999582291,11.1099996566772,0.0760089084506035,588.989990234375,0
2000,89,0.0268277991563082,0.341524988412857,0.391144007444382,0.405660003423691,10.8500003814697,0.0715267509222031,296.559997558594,0
2001,89,0.0290651991963387,0.267969995737076,0.379828006029129,0.37288099527359,6.8899998664856,0.0715657621622086,324.890014648438,0
2002,89,0.0266805998980999,0.270303994417191,0.348623991012573,0.447367995977402,8.85999965667725,0.0715677365660667,349.369995117188,0
2003,89,0.0222881007939577,0.340876996517181,0.433609992265701,0.363635987043381,7.32999992370605,0.0715862885117531,365.929992675781,0
2004,89,0.0268713999539614,0.28710600733757,0.483034014701843,0.392562001943588,6.34999990463257,0.0711764767765999,395.100006103516,0
2005,89,0.0286616999655962,0.229837000370026,0.48853200674057,0.39436599612236,7.94000005722046,0.0695144012570381,409.989990234375,0
2006,89,0.0283835995942354,0.296645998954773,0.386925995349884,0.415524989366531,5.51000022888184,0.0679534301161766,443.700012207031,0
2000,91,0.0327882990241051,0.341398000717163,0.4566929936409,0.491378992795944,10.1300001144409,0.10088487714529,221.100006103516,0
2001,91,0.0339433997869492,0.364569991827011,0.366196990013123,0.471154004335403,8.86999988555908,0.0987170189619064,237.270004272461,0
2002,91,0.0288929995149374,0.335821002721787,0.368889003992081,0.518072009086609,13.0200004577637,0.0965078622102737,252.889999389648,0
2003,91,0.0292985998094082,0.345133006572723,0.636752009391785,0.348993003368378,6.1100001335144,0.0943324789404869,254.440002441406,0
2004,91,0.026587700471282,0.281201004981995,0.556180000305176,0.505051016807556,10.039999961853,0.0921553075313568,276.260009765625,0
2005,91,0.0315164998173714,0.354110985994339,0.404493987560272,0.379629999399185,11.1000003814697,0.0896924436092377,287.880004882813,0
2006,91,0.038426298648119,0.34307399392128,0.589905023574829,0.454544991254807,8.78999996185303,0.0872922614216805,316.190002441406,0
2000,93,0.0371140986680985,0.332464009523392,0.694118022918701,0.367231994867325,7.84000015258789,0.103497572243214,215.190002441406,0
2001,93,0.0312409996986389,0.31852999329567,0.572115004062653,0.336133986711502,5.05000019073486,0.0998651683330536,221.800003051758,0
2002,93,0.0292153991758823,0.327390998601913,0.658415973186493,0.421052992343903,7.46000003814697,0.0963136404752731,236.130004882813,0
2003,93,0.0336594991385937,0.316285014152527,0.46382999420166,0.403670012950897,7.15000009536743,0.0928974077105522,250.770004272461,0
2004,93,0.0313736014068127,0.308782011270523,0.513760983943939,0.464285999536514,5.28999996185303,0.0901013016700745,240.029998779297,0
2005,93,0.0384803004562855,0.317552000284195,0.44727298617363,0.43902400135994,8.10999965667725,0.0882480069994926,273.799987792969,0
2006,93,0.0362222008407116,0.338901996612549,0.573943972587585,0.484663009643555,5.44999980926514,0.0863369703292847,298.779998779297,0
2000,97,0.0417355000972748,0.292683005332947,0.428431004285812,0.3524030148983,10.7799997329712,0.0838440731167793,237.139999389648,0
2001,97,0.0427796989679337,0.267091006040573,0.498445987701416,0.451142996549606,7.40000009536743,0.0828349813818932,235.759994506836,0
2002,97,0.0363495983183384,0.245002999901772,0.552631974220276,0.323810011148453,8.26000022888184,0.0818596333265305,272.989990234375,0
2003,97,0.0345320999622345,0.335916012525558,0.580742001533508,0.369603008031845,6.82999992370605,0.0808792933821678,285.769989013672,0
2004,97,0.0359180010855198,0.270653009414673,0.679334998130798,0.382867008447647,6.46000003814697,0.0797812715172768,299.040008544922,0
2005,97,0.0408816002309322,0.240819007158279,0.633294999599457,0.360294014215469,6.28999996185303,0.0781216397881508,320.970001220703,0
2006,97,0.0334505997598171,0.302231013774872,0.595077991485596,0.409774005413055,6.61999988555908,0.0765543282032013,346.510009765625,0
2000,99,0.0186695996671915,0.117885999381542,0.655171990394592,0.210526004433632,17.0300006866455,0.139849215745926,169.809997558594,0
2001,99,0.0198468994349241,0.141776993870735,1.02666997909546,0.168831005692482,8.64000034332275,0.138492867350578,166.380004882813,0
2002,99,0.0155948000028729,0.0595237985253334,1.87999999523163,0.148936003446579,7.71000003814697,0.137064188718796,192.300003051758,0
2003,99,0.0150138000026345,0.117646999657154,0.8125,0.46153798699379,7.78999996185303,0.135736539959908,213.979995727539,0
2004,99,0.0132967997342348,0.11515200138092,1.78946995735168,0.323529005050659,5.44999980926514,0.134144082665443,249.410003662109,0
2005,99,0.0185803007334471,0.120350003242493,0.781817972660065,0.209301993250847,4.55000019073486,0.131495833396912,237.130004882813,0
2006,99,0.0171865001320839,0.153845995664597,1.23438000679016,0.556962013244629,14.75,0.12894706428051,258.989990234375,0
2000,101,0.0306113995611668,0.173852995038033,0.906666994094849,0.47647100687027,8.14000034332275,0.0823627933859825,235.839996337891,0
2001,101,0.0331685990095139,0.183908000588417,0.708333015441895,0.437907993793488,6.53000020980835,0.0813728719949722,243.339996337891,0
2002,101,0.0284244995564222,0.184366002678871,0.813332974910736,0.37049201130867,6.82999992370605,0.0804222077131271,258.510009765625,0
2003,101,0.0300807002931833,0.18215100467205,0.660803973674774,0.433459997177124,6.28999996185303,0.0794602110981941,270.470001220703,0
2004,101,0.0315834991633892,0.159032002091408,0.682065010070801,0.5139439702034,6.30000019073486,0.0784657970070839,286.109985351563,0
2005,101,0.0377065017819405,0.419389992952347,0.246574997901917,0.423610985279083,7.34000015258789,0.0772581472992897,306.670013427734,0
2006,101,0.0409402996301651,0.149936005473137,0.571429014205933,0.473881006240845,9.64999961853027,0.0760944932699203,325.029998779297,0
2000,105,0.0626787021756172,0.255327999591827,0.437395989894867,0.465649008750916,7.51000022888184,0.085504561662674,258.369995117188,0
2001,105,0.0579284988343716,0.278614014387131,0.523732006549835,0.521875023841858,4.6100001335144,0.0838366225361824,266.220001220703,0
2002,105,0.0482863001525402,0.266918987035751,0.476673007011414,0.519149005413055,7.59999990463257,0.0823587626218796,287.200012207031,0
2003,105,0.0354481004178524,0.300000011920929,0.459854006767273,0.486772000789642,4.32000017166138,0.0809147134423256,299.200012207031,0
2004,105,0.0445928014814854,0.268570989370346,0.493616998195648,0.495689988136292,6.90999984741211,0.079126238822937,327.459991455078,0
2005,105,0.0504341013729572,0.294376999139786,0.342193007469177,0.495146006345749,6.48999977111816,0.0763651430606842,342.959991455078,0
2006,105,0.0514152012765408,0.381399989128113,0.384236007928848,0.381410002708435,8.8100004196167,0.0736591964960098,352.079986572266,0
2000,107,0.0434508994221687,0.23173500597477,0.328406989574432,0.564999997615814,9.30000019073486,0.0864914283156395,284.279998779297,0
2001,107,0.0465891994535923,0.225262999534607,0.532710015773773,0.274854004383087,9.3100004196167,0.0845032930374146,291.679992675781,0
2002,107,0.0489078983664513,0.246113002300262,0.302419006824493,0.475555986166,7.32999992370605,0.0825023129582405,315.329986572266,0
2003,107,0.0479757003486156,0.233998998999596,0.341533988714218,0.453390002250671,8.17000007629395,0.0805014222860336,322.059997558594,0
2004,107,0.0451353006064892,0.295412987470627,0.275775998830795,0.495494991540909,6.80999994277954,0.0785185396671295,338.739990234375,0
2005,107,0.0450372993946075,0.306499004364014,0.269879996776581,0.375,7.84999990463257,0.0765498578548431,341.910003662109,0
2006,107,0.0497552007436752,0.212895005941391,0.364353001117706,0.450215995311737,8.47000026702881,0.0745552331209183,350.630004882813,0
2000,109,0.0149547001346946,0.307572990655899,0.497487008571625,0.414140999317169,9.15999984741211,0.0841339379549026,232.419998168945,0
2001,109,0.0174821000546217,0.207843005657196,0.471697986125946,0.413332998752594,7.23999977111816,0.0841220691800117,233.839996337891,0
2002,109,0.0189750008285046,0.234803006052971,0.527918994426727,0.375,7.84999990463257,0.0840210914611816,260.929992675781,0
2003,109,0.0193140991032124,0.221963003277779,0.473684012889862,0.555555999279022,8.89000034332275,0.0840198397636414,269.760009765625,0
2004,109,0.0199466999620199,0.244343996047974,0.51851898431778,0.446429014205933,13.4499998092651,0.0836017802357674,283.769989013672,0
2005,109,0.0178686995059252,0.346249997615814,0.418772995471954,0.48275899887085,12.7299995422363,0.0820287093520164,307.220001220703,0
2006,109,0.0230995006859303,0.162769004702568,0.781608998775482,0.41176500916481,9.11999988555908,0.0805094614624977,320.200012207031,0
2000,111,0.0231378003954887,0.321211993694305,0.418868005275726,0.41441398859024,11.960000038147,0.0762991607189178,187.410003662109,0
2001,111,0.0207409001886845,0.24465200304985,0.459015995264053,0.547618985176086,10.0900001525879,0.0749438181519508,201.460006713867,0
2002,111,0.0130077004432678,0.352320998907089,0.532934010028839,0.494381994009018,9.06999969482422,0.0736378282308578,217.270004272461,0
2003,111,0.0127419997006655,0.38297900557518,0.527778029441834,0.515788972377777,7.42000007629395,0.0724307298660278,207.880004882813,0
2004,111,0.0144763998687267,0.356725007295609,0.568306028842926,0.346154004335403,6.51999998092651,0.0711780786514282,224.770004272461,0
2005,111,0.0170996002852917,0.245470002293587,0.664430022239685,0.363635987043381,5.46000003814697,0.0698633119463921,254.880004882813,0
2006,111,0.0183048006147146,0.202112004160881,0.522387981414795,0.542856991291046,11.0600004196167,0.0686189904808998,260.350006103516,0
2000,113,0.0121416002511978,0.417670994997025,0.201922997832298,0.523810029029846,7.3899998664856,0.0964656472206116,195.820007324219,0
2001,113,0.00935299973934889,0.546392023563385,0.141508996486664,0.266667008399963,5.21999979019165,0.095459908246994,202.660003662109,0
2002,113,0.0118808997794986,0.42570298910141,0.122642002999783,0.307691991329193,6.23000001907349,0.0945417881011963,217.100006103516,0
2003,113,0.0111991995945573,0.532000005245209,0.225564002990723,0.300000011920929,6.55999994277954,0.0936862379312515,203.380004882813,0
2004,113,0.0115497997030616,0.501900970935822,0.196970000863075,0.153845995664597,4.69000005722046,0.0927475616335869,246.440002441406,0
2005,113,0.0111381001770496,0.233463004231453,0.866666972637177,0.346154004335403,7.46000003814697,0.0922411307692528,287.420013427734,0
2006,113,0.0142070995643735,0.179877996444702,0.220339000225067,0.46153798699379,6.3899998664856,0.0917181968688965,291.100006103516,0
2000,115,0.0053565502166748,0.3125,2.79999995231628,0.357143014669418,25.8299999237061,0.0856250524520874,331.640014648438,0
2001,115,0.00365964998491108,1,1.625,0.46153798699379,16.8500003814697,0.0835208371281624,345.529998779297,0
2002,115,0.00181159004569054,2.75,2.27273011207581,0.239999994635582,16.0699996948242,0.0813772082328796,403.799987792969,0
2003,115,0.00188146997243166,1,3,0.583333015441895,8.68000030517578,0.0792497992515564,421.070007324219,0
2004,115,0.00479489006102085,0.888889014720917,1.625,0.46153798699379,7,0.0771637484431267,437.690002441406,0
2005,115,0.00475184991955757,1,2.55556011199951,0.260870009660721,6.94000005722046,0.0748325064778328,461.339996337891,0
2006,115,0.00553320022299886,1.09090995788574,1.5,0.5,20.7000007629395,0.0725349485874176,448.420013427734,0
2000,117,0.0127531001344323,0.609090983867645,0.651741027832031,0.43511500954628,11.7700004577637,0.0809707492589951,235.779998779297,0
2001,117,0.0175384990870953,0.27233099937439,0.927999973297119,0.568965971469879,6.84000015258789,0.0802753567695618,250.949996948242,0
2002,117,0.01455959957093,0.319480985403061,0.902438998222351,0.594595015048981,13.25,0.0796037763357162,267.5,0
2003,117,0.0188913997262716,0.261476993560791,1.08396995067596,0.471830993890762,13.6400003433228,0.0789393931627274,280.25,0
2004,117,0.0177404005080462,0.307368010282516,0.924658000469208,0.429630011320114,9.89999961853027,0.0782115235924721,300.570007324219,0
2005,117,0.0228867009282112,0.249180004000664,0.769737005233765,0.376067996025085,5.90999984741211,0.0772355496883392,313.369995117188,0
2006,117,0.0268722996115685,0.370474010705948,0.793232977390289,0.236966997385025,11.8299999237061,0.0763211622834206,327.290008544922,0
2000,119,0.0816494971513748,0.172960996627808,0.218017995357513,0.374204009771347,13.8199996948242,0.0908054783940315,331.790008544922,1
2001,119,0.0890351980924606,0.175904005765915,0.223615005612373,0.365397989749908,12.7299995422363,0.0895044133067131,365.679992675781,1
2002,119,0.0854818969964981,0.172279998660088,0.27198401093483,0.301683008670807,11.2799997329712,0.0882575362920761,382.640014648438,1
2003,119,0.0868929028511047,0.164383992552757,0.28829699754715,0.452679991722107,7.76999998092651,0.0870461910963058,406.589996337891,1
2004,119,0.087466299533844,0.151540994644165,0.320506006479263,0.505137979984283,6.40999984741211,0.0853628218173981,430.089996337891,1
2005,119,0.0913065969944,0.156771004199982,0.351752012968063,0.488779008388519,6.90999984741211,0.0822007209062576,461.429992675781,1
2006,119,0.0989658981561661,0.149094000458717,0.347799986600876,0.486182987689972,7.13000011444092,0.0791649520397186,494.299987792969,1
2000,123,0.0374067015945911,0.430932998657227,0.276712000370026,0.356436014175415,10.8699998855591,0.0877541080117226,204.429992675781,0
2001,123,0.0354990996420383,0.467404991388321,0.265789002180099,0.376237988471985,9.17000007629395,0.0867443382740021,209.759994506836,0
2002,123,0.0333204008638859,0.400777995586395,0.355987012386322,0.436363995075226,7.17000007629395,0.0856528282165527,238.020004272461,0
2003,123,0.0302041005343199,0.455191999673843,0.259375005960464,0.445782989263535,6.90000009536743,0.0845153704285622,245.139999389648,0
2004,123,0.0321127995848656,0.431192994117737,0.24923999607563,0.426829010248184,6.15999984741211,0.083445318043232,258.299987792969,0
2005,123,0.0338800996541977,0.390211999416351,0.4983049929142,0.278912007808685,9.67000007629395,0.0821975320577621,262.75,0
2006,123,0.030018400400877,0.48743000626564,0.226361006498337,0.443037986755371,6.48999977111816,0.0811937600374222,277.339996337891,0
2000,125,0.0330361984670162,0.31189900636673,0.649326026439667,0.350147992372513,15.3900003433228,0.0844627022743225,215.110000610352,0
2001,125,0.0295612998306751,0.290836989879608,0.518265008926392,0.330395996570587,5.98999977111816,0.0827118530869484,222.179992675781,0
2002,125,0.0264992993324995,0.329912006855011,0.522221982479095,0.391488999128342,11.6300001144409,0.0810130909085274,245.699996948242,0
2003,125,0.0240550991147757,0.298289000988007,0.521857976913452,0.460732996463776,8.11999988555908,0.079361267387867,251.419998168945,0
2004,125,0.0230652000755072,0.350531995296478,0.448597997426987,0.421875,9.05000019073486,0.0777308568358421,269.410003662109,0
2005,125,0.0237336996942759,0.288854002952576,0.747282981872559,0.352726995944977,8.3100004196167,0.0759008899331093,280.200012207031,0
2006,125,0.0266286991536617,0.269042998552322,0.438960999250412,0.396450012922287,7.3600001335144,0.0741533488035202,277.679992675781,0
2000,127,0.0495042018592358,0.582503974437714,0.12584200501442,0.522634029388428,13.539999961853,0.0851622000336647,219.899993896484,0
2001,127,0.0505650006234646,0.454035013914108,0.17382800579071,0.569288015365601,11.0600004196167,0.0833929628133774,243.610000610352,0
2002,127,0.043953500688076,0.437831997871399,0.189065992832184,0.554216980934143,8.43000030517578,0.0816317722201347,263.149993896484,0
2003,127,0.0448500998318195,0.38441601395607,0.222875997424126,0.56981098651886,11,0.0799622610211372,275.089996337891,0
2004,127,0.0258141998201609,0.155450001358986,1.68902003765106,0.418772995471954,9.76000022888184,0.0781521275639534,298.959991455078,0
2005,127,0.0259866993874311,0.205055996775627,1.29224002361298,0.388693004846573,11.3800001144409,0.0760691314935684,312.230010986328,0
2006,127,0.0291495993733406,0.179616004228592,1.35813999176025,0.335615992546082,15.9899997711182,0.0740028768777847,329.869995117188,0
2000,129,0.0839217975735664,0.216806992888451,0.38655498623848,0.42391300201416,8.5600004196167,0.0898362621665001,322.790008544922,1
2001,129,0.0777385011315346,0.236873999238014,0.435095012187958,0.403302013874054,7.21000003814697,0.088395319879055,348.790008544922,1
2002,129,0.0634986981749535,0.250625997781754,0.412456005811691,0.522791981697083,7.57000017166138,0.0870337188243866,377.809997558594,1
2003,129,0.0661002993583679,0.223792001605034,0.336634010076523,0.41176500916481,8.56999969482422,0.0856435671448708,378.760009765625,1
2004,129,0.0709140002727509,0.224473997950554,0.395054996013641,0.452692985534668,7.69999980926514,0.084255650639534,397.709991455078,1
2005,129,0.0763695985078812,0.23369899392128,0.38799199461937,0.4356310069561,8.89000034332275,0.0826670601963997,456.880004882813,1
2006,129,0.0834982022643089,0.236600995063782,0.393413007259369,0.415158003568649,9.56999969482422,0.0810992121696472,464.489990234375,1
2000,131,0.0218448005616665,0.54237300157547,0.347656011581421,0.449438005685806,10.1000003814697,0.0978319495916367,196.410003662109,0
2001,131,0.020295100286603,0.498824000358582,0.547169983386993,0.362069010734558,10.1499996185303,0.0958842411637306,209.470001220703,0
2002,131,0.015502399764955,0.50304901599884,0.496969997882843,0.585366010665894,8.13000011444092,0.0940832421183586,231.070007324219,0
2003,131,0.013799300417304,0.587629020214081,0.619883000850677,0.31132099032402,10.8299999237061,0.092257522046566,218.679992675781,0
2004,131,0.0144597999751568,0.777778029441834,0.423644989728928,0.476743996143341,7.44999980926514,0.0900932922959328,233.669998168945,0
2005,131,0.0155081003904343,0.641843974590302,0.530386984348297,0.427082985639572,11.6599998474121,0.0867839679121971,255.149993896484,0
2006,131,0.0189848002046347,0.689023971557617,0.49557501077652,0.401785999536514,9.97000026702881,0.0835643410682678,278.700012207031,0
2000,133,0.0418209992349148,0.229850992560387,0.350638002157211,0.319480985403061,10.1300001144409,0.274358361959457,206.190002441406,0
2001,133,0.0405609011650085,0.234742000699043,0.294544994831085,0.407406985759735,10.539999961853,0.269015729427338,207.240005493164,0
2002,133,0.039308100938797,0.213348001241684,0.370256006717682,0.376731008291245,8.25,0.263817340135574,234.020004272461,0
2003,133,0.0381837002933025,0.224901005625725,0.340155988931656,0.366762012243271,10.7799997329712,0.258806228637695,229.110000610352,0
2004,133,0.0517775006592274,0.239667996764183,0.241749003529549,0.334470987319946,8.71000003814697,0.254404962062836,241.889999389648,0
2005,133,0.053540401160717,0.244457006454468,0.253048986196518,0.370481997728348,7.26999998092651,0.25152912735939,250.740005493164,0
2006,133,0.055128701031208,0.266959995031357,0.271946996450424,0.334951013326645,8.98999977111816,0.248711615800858,258.25,0
2000,135,0.057082399725914,0.134516000747681,0.409014999866486,0.383673012256622,9.09000015258789,0.144422650337219,283.739990234375,0
2001,135,0.0540804006159306,0.137098997831345,0.42051300406456,0.361788988113403,7.84999990463257,0.142601266503334,315.440002441406,0
2002,135,0.0516531988978386,0.128946006298065,0.395480006933212,0.347618997097015,7.59999990463257,0.140844717621803,334.579986572266,0
2003,135,0.0524006001651287,0.109683997929096,0.336225986480713,0.56129002571106,10.7299995422363,0.139188453555107,357.209991455078,0
2004,135,0.0517817996442318,0.106241002678871,0.441704005002975,0.385787010192871,8.21000003814697,0.137368500232697,372.980010986328,0
2005,135,0.055426798760891,0.0906305015087128,0.495169013738632,0.360976010560989,10.8999996185303,0.135142788290977,392.779998779297,0
2006,135,0.0628971979022026,0.0927700027823448,0.477732986211777,0.385592997074127,11.9200000762939,0.133029118180275,388.75,0
2000,137,0.0127291996032,0.25373101234436,0.735293984413147,0.479999989271164,19.0599994659424,0.0798045620322227,127.080001831055,0
2001,137,0.0204753000289202,0.233944997191429,0.490195989608765,0.280000001192093,9.14999961853027,0.0785741284489632,127.099998474121,0
2002,137,0.0175679996609688,0.111731998622417,2.04999995231628,0.390244007110596,6.44000005722046,0.0770604312419891,125.389999389648,0
2003,137,0.0106549002230167,0.201835006475449,1.13636004924774,0.439999997615814,12.2399997711182,0.0756286978721619,134.889999389648,0
2004,137,0.0108666000887752,0.271185994148254,0.59375,0.421052992343903,4.21999979019165,0.0742574334144592,145.899993896484,0
2005,137,0.0124818002805114,0.277372002601624,1.21053004264832,0.304347991943359,5.25,0.0724254325032234,154.949996948242,0
2006,137,0.0126662002876401,0.207142993807793,1.06896996498108,0.322580993175507,6.17999982833862,0.0709837004542351,192.960006713867,0
2000,139,0.0278243999928236,0.628767013549805,0.318082988262177,0.404110014438629,8.88000011444092,0.109603926539421,197.789993286133,0
2001,139,0.0272460002452135,0.526970982551575,0.354330986738205,0.488889008760452,8.32999992370605,0.107640936970711,201.380004882813,0
2002,139,0.0270390994846821,0.5241379737854,0.300000011920929,0.394737005233765,7.82999992370605,0.105726413428783,219.820007324219,0
2003,139,0.0295937992632389,0.529884994029999,0.277657002210617,0.367188006639481,8.10999965667725,0.103847213089466,221.009994506836,0
2004,139,0.0362155996263027,0.408571004867554,0.354312002658844,0.493420988321304,7.71999979019165,0.101749986410141,236.399993896484,0
2005,139,0.0290229991078377,0.420188009738922,0.365922003984451,0.458014994859695,9.21000003814697,0.0989642068743706,243.600006103516,0
2006,139,0.0243469998240471,0.522696018218994,0.289474010467529,0.3454549908638,14.2200002670288,0.0962556302547455,264.25,0
2000,141,0.0287833996117115,0.233024999499321,0.251655995845795,0.421052992343903,7.80000019073486,0.08631531894207,170.229995727539,0
2001,141,0.0267456993460655,0.223316997289658,0.617646992206573,0.333332985639572,7.21999979019165,0.0850544720888138,178.690002441406,0
2002,141,0.0907109007239342,0.298076987266541,1.09677004814148,0.470587998628616,10.0200004577637,0.083751879632473,192.619995117188,0
2003,141,0.084791399538517,0.380952000617981,2.20832991600037,0.50943398475647,6.3899998664856,0.0825356766581535,104.559997558594,0
2004,141,0.0609911009669304,0.208333000540733,12.1999998092651,0.270491987466812,7.01000022888184,0.0809815973043442,212.229995727539,0
2005,141,0.163835003972054,0.118519000709057,3.375,0.370370000600815,5.90999984741211,0.0782567411661148,242.25,0
2006,141,0.0314610004425049,0.238636001944542,0.412698000669479,0.487179011106491,13.1800003051758,0.0757264569401741,255.559997558594,0
