"ahe","yrseduc"
14.9572649002075,16
19.230770111084,14
11.5384616851807,12
9.61538505554199,14
12.0192308425903,12
16.8269233703613,14
19.230770111084,12
39.9797554016113,18
10,14
9.89011001586914,12
32.211540222168,12
16.3461532592773,14
17.7884616851807,18
18.269229888916,16
12.0192308425903,14
14.4230766296387,12
11.057692527771,11
7.692307472229,12
13.3333330154419,16
16.8269233703613,16
17.0940170288086,12
15.7342653274536,14
12.8235578536987,12
25.480770111084,18
30.769229888916,16
7.692307472229,13
9.61538505554199,12
23.0769233703613,16
13.0769233703613,12
31.25,16
21.1538467407227,12
14.0224361419678,12
23.0769233703613,14
12.9807691574097,12
12.5,12
34.1880340576172,16
14.4230766296387,12
15.384614944458,16
10,12
11.1324787139893,8
14.4230766296387,12
9.28516483306885,13
25.6410255432129,16
14.4230766296387,16
24.0384616851807,12
10.5769233703613,13
14.4230766296387,13
19.230770111084,16
20.6740379333496,13
27.884614944458,16
12.5,16
45.6730766296387,18
76.9230804443359,18
12.9807691574097,13
29.0598297119141,14
19.230770111084,16
23.5576915740967,16
17.5,12
19.230770111084,10
13.2889423370361,13
19.230770111084,13
15.5925159454346,13
16.8269233703613,14
14.4230766296387,13
21.9780216217041,14
32.211540222168,16
16.105770111084,16
15.384614944458,12
11.057692527771,13
15.625,8
19.230770111084,12
29.8076915740967,14
17.3076915740967,14
19.230770111084,12
11.057692527771,12
12.5,12
16.326530456543,13
13.4615383148193,12
14,14
25,18
3.33333325386047,12
8.16326522827148,16
15.865385055542,13
20.1923084259033,12
18.269229888916,12
26.470588684082,16
22.9166660308838,12
21.634614944458,13
21.1538467407227,16
29.0598297119141,16
16.8269233703613,16
37.019229888916,16
6.25,12
16.8269233703613,13
12.8205127716064,12
28.8461532592773,18
9.61538505554199,14
96.1538467407227,14
17.4825172424316,14
31.1538467407227,16
35.0961532592773,14
16.8269233703613,14
25,13
13.942307472229,12
13.0769233703613,9
33.6538467407227,16
9.61538505554199,12
8.79120922088623,13
12.1339998245239,12
12.0192308425903,13
25,16
42.7083320617676,12
7.692307472229,14
14.4230766296387,13
13.0208330154419,14
7.692307472229,13
9.34065914154053,12
15.865385055542,16
34.6153831481934,12
6.73076915740967,13
16.2393169403076,12
15.384614944458,13
10.4166669845581,13
72.1153869628906,16
18.4716606140137,16
20.6730766296387,12
9.23076915740967,14
7.21153831481934,9
9.61538505554199,13
13.4615383148193,13
23.0769233703613,12
14.4230766296387,13
19.230770111084,12
24.519229888916,12
14.9572649002075,12
9.61538505554199,13
10.0961542129517,16
11.5384616851807,13
17.3084621429443,12
7.05128192901611,11
29.8076915740967,16
25,16
16.8269233703613,16
21.634614944458,16
22.3613586425781,16
24.0384616851807,14
18.4458389282227,13
10.5951919555664,12
16.8269233703613,18
7.21153831481934,13
18.269229888916,11
19.230770111084,14
19.6886444091797,16
10.6837606430054,12
13.6752138137817,13
48.0769233703613,16
15.8663463592529,12
36.538459777832,16
5,11
7.21153831481934,12
14.4230766296387,12
8.41346168518066,12
16.8269233703613,14
29.8076915740967,12
7.692307472229,10
24.0384616851807,16
38.461540222168,12
9.61538505554199,13
36.0576934814453,13
21.3675212860107,18
16.8269233703613,13
24.0384616851807,12
16.8269233703613,12
6.59340667724609,13
8.67346954345703,13
27.884614944458,14
10.1351346969604,12
28.365385055542,18
14.0532541275024,14
18.269229888916,18
18.269229888916,13
16.8269233703613,11
25,13
11.2179489135742,14
13,12
20.1923084259033,12
15.384614944458,12
14.2857141494751,12
36.0576934814453,12
9.495192527771,10
8.66928577423096,12
32.6923065185547,16
7.45192289352417,12
21.1538467407227,16
22.115385055542,16
36.0576934814453,16
18.0769233703613,12
13.4615383148193,14
25.480770111084,13
20.5128211975098,12
14.9572649002075,14
8.46153831481934,18
15.7057695388794,16
12.9807691574097,14
38.9423065185547,12
14.8117837905884,12
10.5769233703613,16
48.0769233703613,16
14.9038457870483,12
14.4230766296387,16
19.230770111084,13
28.8461532592773,14
52.8846168518066,16
17.3076915740967,13
26.3157901763916,12
13.942307472229,12
9.61538505554199,12
29.914529800415,16
14.4230766296387,12
28.8461532592773,16
33.6538467407227,16
13.4615383148193,12
12.9807691574097,14
19.230770111084,14
19.7916660308838,16
35.7142868041992,12
21.634614944458,14
19.230770111084,16
21.2000007629395,18
28.8461532592773,12
13.4615383148193,13
23.0769233703613,12
13.4615383148193,14
9.61538505554199,13
17.3076915740967,18
10.0961542129517,12
11.5384616851807,9
26.9230766296387,16
18.0860805511475,12
7.21153831481934,9
48.0769233703613,16
2.74725270271301,13
21.634614944458,13
12.9807691574097,12
10.0961542129517,12
17.3076915740967,13
23.0769233703613,12
6.73076915740967,12
17.3076915740967,12
8.89786338806152,12
44.8717956542969,13
15.384614944458,16
22.4358978271484,18
43.7908477783203,12
16.8269233703613,9
17.7884616851807,12
24.0394229888916,13
29.8076915740967,12
17.3076915740967,16
23.0769233703613,13
5.60897445678711,11
10.7692308425903,12
38.413459777832,18
19.230770111084,12
8.17307662963867,12
8.65384578704834,13
9.61538505554199,11
12.0192308425903,13
25,16
18.269229888916,16
18.6813182830811,14
24.0384616851807,14
21.3675212860107,16
12.1794872283936,13
6.51041650772095,11
33.6538467407227,16
7.14285707473755,13
16.1122665405273,13
20.6730766296387,14
20.1923084259033,13
34.1880340576172,13
19.230770111084,14
42.3076934814453,16
26.4423084259033,16
10.0961542129517,12
13.942307472229,13
9.13461494445801,12
14.2857141494751,12
7.21153831481934,16
37.3931617736816,16
13.6752138137817,13
12.067307472229,12
16.5,18
11.9230766296387,14
19.0384616851807,12
19.0384616851807,12
26.4423084259033,16
17.3076915740967,8
23.990385055542,13
11.5384616851807,13
15.384614944458,16
11.5384616851807,13
12.0192308425903,13
40.5982894897461,12
9.08119678497314,13
47.0085487365723,16
34.6153831481934,18
51.2820510864258,18
28.8461532592773,13
21.634614944458,16
28.8461532592773,16
6.25,10
14.4230766296387,12
16.6420116424561,16
38.461540222168,13
21.634614944458,16
8.65384578704834,12
7.692307472229,12
19.230770111084,13
84.6153869628906,16
19.230770111084,18
60,16
17.0940170288086,12
11.057692527771,13
18.269229888916,12
5.76923084259033,12
5.68181800842285,11
12.0192308425903,13
15.8119659423828,16
9.89011001586914,12
11.057692527771,12
20.1923084259033,13
31.25,16
35.0961532592773,13
20.1923084259033,12
24.0384616851807,12
16.8269233703613,12
60.0961532592773,18
14.4230766296387,13
11.1806793212891,13
16.1538467407227,13
28.8461532592773,16
9,9
14.4230766296387,9
12.0192308425903,12
13.942307472229,12
16.8269233703613,13
16.1538467407227,12
8.79120922088623,13
22.115385055542,16
14.4230766296387,8
16.3461532592773,14
26.4423084259033,16
8.65384578704834,8
29.4871788024902,13
15.865385055542,13
18.0769233703613,16
30.2884616851807,12
27.644229888916,12
12.75,12
10.3365383148193,11
25,16
16.8269233703613,18
19.230770111084,18
39.3162384033203,16
11.1888113021851,12
60.0961532592773,18
7,16
12.0201921463013,14
9.08119678497314,11
12.8235578536987,12
8.65384578704834,12
30.2884616851807,12
18.1623935699463,13
21.634614944458,16
31.25,12
45.6730766296387,12
24.038782119751,12
12.0192308425903,10
16.490385055542,13
9.47115421295166,14
10.0961542129517,12
16.8269233703613,14
19.230770111084,13
17.3076915740967,13
38.461540222168,14
37.980770111084,18
24.0384616851807,16
23.0769233703613,16
19.230770111084,16
25,16
8,12
15.384614944458,13
16,12
44.230770111084,14
12.5,12
44.230770111084,16
12.0192308425903,10
18.1623935699463,16
11.057692527771,11
2.88461542129517,11
33.6538467407227,18
12.0192308425903,12
18.75,13
48.0769233703613,16
18.3760681152344,13
35.3846168518066,13
40.8653831481934,18
8.65384578704834,13
21.634614944458,12
29.761905670166,18
24.0384616851807,13
29.3269233703613,16
9.61538505554199,13
14.4230766296387,12
62.5,16
33.6538467407227,13
16.6420116424561,12
12.0192308425903,12
15.384614944458,12
14.4230766296387,11
6.73076915740967,12
16,16
33.6538467407227,13
20.1923084259033,12
19.230770111084,12
9.61538505554199,16
3.125,12
12.0890111923218,14
25,12
26.4423084259033,16
71.6346130371094,18
11.057692527771,14
61.3747940063477,14
19.230770111084,13
11.5384616851807,13
29.7202796936035,16
20.1923084259033,14
20.085470199585,14
7.692307472229,13
7.21153831481934,10
28.8461532592773,18
37.8846168518066,12
26.9230766296387,14
16.8269233703613,13
8.65384578704834,13
11.0586538314819,14
10.5769233703613,9
19.230770111084,13
13.2211542129517,12
15.5729169845581,13
14.4230766296387,12
14.4230766296387,12
14.4230766296387,12
38.461540222168,12
28.7490291595459,13
9.192307472229,12
16.8269233703613,12
12.8205127716064,11
96.1538467407227,16
21.9014415740967,16
35.0427360534668,16
18.8461532592773,18
43.269229888916,16
11,12
8.65384578704834,13
11.5384616851807,12
11.057692527771,12
19.230770111084,18
12.0192308425903,12
15.125,10
26.4423084259033,18
15.8119659423828,13
12.5,16
34.9358978271484,12
10.9890108108521,12
23.0341873168945,13
16.6675205230713,12
16.8269233703613,12
14.4230766296387,14
19.230770111084,12
11.5384616851807,12
38.461540222168,13
16.8269233703613,13
19.230770111084,12
12.5,12
11.057692527771,12
33.6538467407227,14
15.384614944458,16
13.0769233703613,12
16.0784320831299,13
19.4120006561279,12
17.3076915740967,12
7.21153831481934,12
8.87574005126953,8
8.24175834655762,12
13.4615383148193,13
16,13
30.769229888916,16
2.96474361419678,14
15.6862745285034,14
21.634614944458,16
46.1538467407227,18
38.461540222168,16
84.6153869628906,12
29.914529800415,16
17.3076915740967,16
28.5714282989502,12
13.4615383148193,13
25,12
7.21153831481934,12
9.23153877258301,12
15,12
9,13
7.14285707473755,13
6.73076915740967,12
21.634614944458,18
17.3076915740967,16
48.0769233703613,16
15,12
10.4166669845581,14
14.4230766296387,12
19.7802200317383,12
26.4423084259033,12
13.942307472229,12
31.25,16
38.461540222168,18
17.7884616851807,14
14.4230766296387,16
18.269229888916,16
12.5,12
11.5384616851807,12
48.3895263671875,13
21.634614944458,12
13.2478628158569,12
14.4230766296387,13
20.146520614624,12
16.8269233703613,16
16.8269233703613,11
13.942307472229,16
33.5,16
19.230770111084,12
9.61538505554199,14
25.9615383148193,16
15.625,18
17.9375,14
12.9807691574097,12
24.0384616851807,12
26.8429489135742,14
12.6373624801636,18
23.0769233703613,16
10.1495723724365,12
14.7058820724487,16
15.4682273864746,16
8.17307662963867,13
21.634614944458,14
19.230770111084,13
26.9230766296387,13
5.49560451507568,12
15.865385055542,9
24.0384616851807,14
8.97435855865479,12
12.0192308425903,12
21.634614944458,16
16.3333339691162,11
28.8461532592773,12
26.7094020843506,14
19.384614944458,12
23.0769233703613,18
14.1025638580322,14
12.0192308425903,12
11.5384616851807,12
19.230770111084,14
8.65384578704834,11
8.17307662963867,14
12.1999998092651,13
12.7551021575928,12
14.4230766296387,10
5.28846168518066,8
9.61538505554199,12
13.4615383148193,14
49.5726509094238,14
12.1875,18
14.2307691574097,13
22.7040824890137,16
19.230770111084,12
32,13
33.6538467407227,12
18.75,13
11.5384616851807,16
33.6538467407227,14
19.230770111084,18
17.6068382263184,16
30.8745193481445,12
20,18
21.634614944458,13
15.625,12
15.384614944458,14
17.5384616851807,14
21.634614944458,16
33.1730766296387,16
14.4230766296387,12
12.0192308425903,12
19.230770111084,13
33.1730766296387,18
25,14
11.5384616851807,16
26.9230766296387,18
20.6043949127197,14
11.5384616851807,12
30.2884616851807,8
20.6043949127197,14
31.25,12
18.75,13
8.24175834655762,9
8.33333301544189,12
14.9038457870483,16
10.5769233703613,12
14.7928991317749,12
38.461540222168,16
23.3516483306885,14
12.2423076629639,14
9.61538505554199,12
11.5384616851807,14
13.4615383148193,13
19.7115383148193,16
14.9572649002075,14
18.269229888916,18
21.634614944458,18
24.0384616851807,16
21.634614944458,14
14.529914855957,14
36.0576934814453,13
23.5042743682861,18
15.384614944458,12
19.230770111084,12
9.61538505554199,12
31.25,16
20.299144744873,14
19.230770111084,16
51.2820510864258,18
31.25,16
43.269229888916,16
48.0769233703613,16
13.4615383148193,12
26.4423084259033,13
33.6538467407227,16
17.3076915740967,18
15.5325441360474,16
26.9230766296387,12
28.8461532592773,16
42.3076934814453,16
9.61538505554199,13
11.5384616851807,12
32.6923065185547,14
2.88461542129517,12
26.4423084259033,16
30.769229888916,16
12.8235578536987,16
24.0384616851807,12
27.7777786254883,16
8.01282024383545,12
6.66666650772095,11
20.5,12
4.567307472229,13
12.5,13
25,12
34.6153831481934,18
6.25,13
4.27350425720215,11
14.9572649002075,13
12.2377624511719,16
5.34188032150269,12
38.461540222168,13
24,16
11.5384616851807,12
19.7115383148193,14
14.4230766296387,12
21.4285717010498,18
19.230770111084,13
10.5769233703613,13
26.4423084259033,18
18.2291660308838,14
15.865385055542,13
20.6730766296387,16
72.1153869628906,16
13.4615383148193,12
17.355770111084,16
38.461540222168,18
37.5,18
9.61538505554199,12
9.61538505554199,12
40.8653831481934,14
21.634614944458,14
15.865385055542,14
45.6730766296387,12
13.4615383148193,13
31.25,14
7.692307472229,12
18.3216781616211,14
10.817307472229,13
14.615385055542,18
7.21153831481934,16
13.4615383148193,13
5.12820529937744,12
13.5416669845581,16
16.3461532592773,16
16.0256404876709,14
59.1346168518066,16
17.3076915740967,16
14.6321067810059,16
12.8205127716064,16
24.0384616851807,13
48.7179489135742,16
10.1041669845581,16
16.8269233703613,13
16.8269233703613,13
24.0384616851807,16
14.4230766296387,14
14.2857141494751,16
14.4230766296387,13
8.65384578704834,16
19.230770111084,14
11.057692527771,13
16.1458339691162,14
24.0384616851807,12
16.5310649871826,12
16.8269233703613,16
9.45846176147461,11
17.8288459777832,16
8.75,12
24.519229888916,13
9.61538505554199,11
9.61538505554199,12
15.384614944458,13
20.8333339691162,12
48.0769233703613,12
7.21153831481934,12
16.8269233703613,13
28.8461532592773,12
46.1538467407227,18
33.0769233703613,18
35.0961532592773,13
11.057692527771,16
32.0512809753418,18
8.24725246429443,12
15.865385055542,13
19.230770111084,16
13.942307472229,12
13.4615383148193,8
8.65384578704834,13
28.8461532592773,12
14.4230766296387,12
7.47863245010376,13
19.230770111084,14
16.8269233703613,18
51.9230766296387,18
14.4230766296387,14
8.07692337036133,14
9.61538505554199,12
13.4615383148193,14
23.3333339691162,16
19.230770111084,16
12.0192308425903,14
23.5576915740967,13
19.230770111084,14
16.8269233703613,13
14.4230766296387,12
19.230770111084,16
8.557692527771,12
8.75288486480713,9
21.3675212860107,13
17,12
28.8461532592773,18
26.4423084259033,12
17.3076915740967,12
17.4825172424316,12
12.5,13
15.7342653274536,14
11.5384616851807,13
25,18
38.461540222168,16
16.8269233703613,10
12.5,16
31.730770111084,14
46.5811958312988,13
38.461540222168,14
19.230770111084,14
10.5769233703613,13
27.6923084259033,16
33.6538467407227,16
4.42788457870483,12
14.529914855957,16
13.7362632751465,16
32.6923065185547,16
14.4230766296387,12
17.0940170288086,12
15.865385055542,18
19.230770111084,13
14.3356647491455,14
12.0192308425903,12
20,12
18.75,16
12.0192308425903,12
36.0581741333008,13
13.942307472229,12
31.4685306549072,13
35.2564086914062,12
14.9038457870483,12
12.5,12
17.7514801025391,13
33.6538467407227,12
16.5384616851807,18
45,16
13.1879119873047,9
24.0394229888916,16
8.65384578704834,12
14.7435894012451,18
11.5384616851807,13
29.3414535522461,16
21.634614944458,16
18.269229888916,13
13.4615383148193,16
15.384614944458,14
33.6538467407227,13
10.9147605895996,11
3.36538457870483,18
9.61538505554199,12
14.4230766296387,12
9.61538505554199,12
14.4230766296387,10
16.3461532592773,13
12.5,12
26.4423084259033,16
20.6730766296387,16
14.9038457870483,13
25.480770111084,13
43.269229888916,16
25.2136745452881,16
6.65680456161499,12
48.0769233703613,16
7.692307472229,13
16.3461532592773,12
7.21153831481934,12
20.1923084259033,14
14.2857141494751,12
22.5961532592773,16
20,12
6.92307710647583,12
26,13
13.4615383148193,12
10,12
14.4230766296387,14
21.9780216217041,12
21.3675212860107,18
16.6666660308838,16
12.0192308425903,12
22.4358978271484,12
21.634614944458,12
16.0256404876709,12
42.7350425720215,16
28.8888893127441,12
11.5384616851807,12
53.8461532592773,16
25.480770111084,16
50.769229888916,18
11.5384616851807,13
24.0384616851807,12
19.7115383148193,16
38.461540222168,12
17.0118350982666,18
19.230770111084,13
52.4475517272949,14
12.9807691574097,8
23.0769233703613,16
72.1153869628906,18
52.8846168518066,18
62.5,18
15.865385055542,13
13.0769233703613,11
9.13461494445801,13
21.634614944458,18
24.4755249023438,12
28.8461532592773,13
28.8461532592773,16
20.0668888092041,12
20.4081630706787,14
11.5384616851807,14
12.9807691574097,12
12.0192308425903,13
20.1923084259033,16
10.9890108108521,16
10.5769233703613,12
12.5,13
17.3076915740967,12
26.4423084259033,13
19.230770111084,12
36.4583320617676,12
6.73076915740967,13
22.3076915740967,14
19.230770111084,16
11,13
19.230770111084,12
13.942307472229,16
7.307692527771,12
6.86813163757324,13
12.1457490921021,16
12.0192308425903,14
14.6520147323608,13
19.230770111084,12
36.0576934814453,16
26.4423084259033,16
18.75,13
17.7884616851807,16
19.9300708770752,16
28.5256404876709,16
4.64650344848633,12
19.230770111084,12
10,9
10,10
9.61538505554199,8
24.0384616851807,12
14.4230766296387,16
9.61538505554199,12
12.0192308425903,12
56.538459777832,16
32.0512809753418,12
25.6410255432129,13
14.9572649002075,12
18.269229888916,18
8.17307662963867,12
14.4230766296387,14
16.4835166931152,12
17.7884616851807,12
20.299144744873,13
10.9890108108521,11
23.5576915740967,16
12.5,12
14.4230766296387,12
12.5,12
11.5384616851807,13
47.0085487365723,16
35.5769233703613,12
9.61538505554199,12
23.0769233703613,12
6.73076915740967,12
13.942307472229,12
5.76923084259033,14
14.4230766296387,14
25,16
19.230770111084,13
5.76923084259033,16
15.865385055542,12
52.8846168518066,16
27.2435894012451,16
8.24175834655762,12
18.509614944458,14
13.4615383148193,13
9.61538505554199,8
28.8461532592773,14
10.5769233703613,14
19.230770111084,10
21.1538467407227,16
25,16
10.5769233703613,8
40.6841888427734,16
31.1538467407227,16
12.0192308425903,12
10.3999996185303,13
22.115385055542,16
48.0769233703613,16
19.230770111084,13
36.0576934814453,18
35.7142868041992,13
11.4835166931152,12
33.6538467407227,12
31.730770111084,18
69.711540222168,16
16.8269233703613,12
13.4615383148193,12
7.5,13
21.634614944458,14
16.8269233703613,13
9.29487133026123,14
10.7142858505249,12
7.21153831481934,12
6.25,12
15.384614944458,16
22.5379810333252,16
15.384614944458,16
11.5384616851807,10
24.0384616851807,13
30.2884616851807,18
48.0769233703613,16
7.21153831481934,12
19.230770111084,12
11.25,13
11.5384616851807,12
21.9780216217041,11
15.384614944458,13
19.230770111084,16
16.8269233703613,16
21.25,13
12.0192308425903,14
24.519229888916,14
14.4230766296387,12
8.24175834655762,12
14.4230766296387,13
16.8269233703613,8
7.21153831481934,9
9.61538505554199,12
19.230770111084,16
20.1923084259033,16
17.3076915740967,16
28.8461532592773,16
35.470085144043,18
72.1153869628906,16
30.2884616851807,18
16.8269233703613,13
12.8365383148193,13
12.692307472229,12
14.4230766296387,12
28.8461532592773,14
10.9890108108521,13
18,16
13.75,12
48.0769233703613,16
16.8269233703613,16
10.0961542129517,12
10.0961542129517,12
56.538459777832,16
12.0192308425903,12
10.0961542129517,13
19.230770111084,14
15.1666669845581,8
16.8269233703613,12
20.9790210723877,9
10.0961542129517,16
17.3076915740967,13
50.480770111084,14
21.634614944458,16
28.8461532592773,18
15.384614944458,16
15,18
21.634614944458,16
13.4615383148193,12
12.0192308425903,12
54.8076934814453,18
11.9047622680664,13
12.0192308425903,12
27.884614944458,13
25.0009613037109,12
24.0384616851807,12
28.8461532592773,18
9.61538505554199,14
12.5,14
33.6538467407227,18
19.230770111084,12
25,12
5.76923084259033,13
12.307692527771,18
16.8269233703613,13
14.4230766296387,12
3.49650359153748,10
15.384614944458,12
52.8846168518066,13
40.6593399047852,14
22.115385055542,16
24.0384616851807,16
24.0384616851807,18
11.5384616851807,13
48.0769233703613,12
15.1041669845581,14
10.0961542129517,12
31.490385055542,10
81.7307662963867,13
28.8461532592773,13
21.634614944458,16
19.230770111084,14
20.8333339691162,12
23.8461532592773,16
14.6675357818604,13
21.634614944458,9
24.0384616851807,18
16.0384616851807,13
17.3076915740967,12
17.3076915740967,13
13.7362632751465,16
16.8269233703613,12
9.12087917327881,13
18.1818180084229,14
19.230770111084,13
14.4230766296387,12
58.1730766296387,16
48.0769233703613,18
14.4230766296387,11
7.21153831481934,9
36.0581741333008,12
28.2051277160645,12
21.634614944458,16
36.0576934814453,18
76.9230804443359,18
39.9038467407227,16
7.692307472229,12
36.0576934814453,16
36.0576934814453,16
47.0085487365723,18
21.3675212860107,13
32.0512809753418,16
20.3999996185303,16
9.23076915740967,12
21.634614944458,13
32.6923065185547,16
30.769229888916,16
63.9423065185547,16
31.25,12
41.3461532592773,16
68.1298065185547,16
11.5384616851807,13
8.52747249603271,13
17.3076915740967,16
35.2564086914062,16
41.2087898254395,18
48.0769233703613,16
58.1730766296387,16
36.0576934814453,16
15.384614944458,13
13.75,12
16.3461532592773,12
18.5918369293213,10
8.5470085144043,16
34.6153831481934,18
16.8269233703613,12
11.057692527771,12
13.4615383148193,14
21.3675212860107,14
16.8269233703613,12
22.115385055542,16
10.4166669845581,12
17.3076915740967,14
51.9230766296387,18
12.0192308425903,12
8.65384578704834,18
4.61538457870483,12
14.4230766296387,14
12.0201921463013,12
12.259614944458,16
14.4230766296387,13
13.6639680862427,13
16.4835166931152,13
21.1538467407227,13
14.4240388870239,12
13.8888893127441,12
5.06072854995728,13
28.8461532592773,12
19.230770111084,16
14.5384616851807,13
14.4230766296387,12
28.8461532592773,16
18.1912689208984,12
33.2840232849121,13
51.1538467407227,16
30.769229888916,16
8.24175834655762,11
19.230770111084,18
35,16
19.230770111084,14
29.3269233703613,16
36.0576934814453,13
24.0384616851807,12
21.634614944458,12
16.8269233703613,12
21.634614944458,13
13.4615383148193,13
42.7350425720215,16
19.230770111084,14
9.61538505554199,13
24.0384616851807,16
72.1153869628906,16
16.2721900939941,16
32.6923065185547,16
46.1538467407227,12
15.384614944458,13
21.634614944458,16
16.3461532592773,13
18.3150177001953,12
21.634614944458,16
16.3163452148438,16
26.3736267089844,16
28.8461532592773,18
31.25,13
15.384614944458,12
26.9230766296387,16
19.230770111084,18
20.6730766296387,13
15.865385055542,14
25.480770111084,13
10.0961542129517,12
2.88461542129517,16
12.5500001907349,12
15.865385055542,12
18.269229888916,12
16.3461532592773,14
28.8461532592773,13
22.7272720336914,13
12.0192308425903,13
13.4615383148193,12
34.6153831481934,16
47.1153831481934,18
19.230770111084,18
48.0769233703613,18
24.0384616851807,16
38.461540222168,13
19.230770111084,16
12,9
16.8269233703613,12
28.8461532592773,16
72.5961532592773,16
7.692307472229,9
14.4230766296387,16
12.0192308425903,18
16.8269233703613,13
9.5238094329834,14
19.230770111084,14
22.2222213745117,12
21.634614944458,16
14.4230766296387,12
9,14
11.5384616851807,12
15.384614944458,14
62.5,18
36.461540222168,14
28.8471145629883,18
19.230770111084,12
18.269229888916,12
53.8461532592773,16
14.615385055542,16
29.3269233703613,14
59.8290596008301,16
58.760684967041,16
5.76923084259033,16
12.307692527771,18
